"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,2298.536650,84.139055,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,10944.205398,359.904871,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,2405.425821,67.455157,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,2499.453692,123.746521,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,13444.022650,974.577650,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,2553.994601,85.882889,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",6,5,14025.864562,5430.006829,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2.926053,0.099977,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,23.700336,1.159725,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,23.049019,1.170107,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,34.291416,0.188756,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,24.443258,1.075710,"ns/op",0,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,14.820405,0.630564,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,32.419671,1.218272,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,33.064702,3.082314,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,42.172406,0.510765,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,30.409663,2.288848,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,227.004336,7.858918,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,240.765594,9.122938,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,239.791791,9.555133,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,243.959880,7.299072,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,257.943845,5.428709,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,466.456911,17.557298,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,478.290273,19.303553,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,478.048014,24.773816,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,488.673874,21.336994,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,491.336556,8.109101,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,711.307415,30.772963,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,712.340537,37.112061,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,712.764688,32.583279,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,729.216964,47.066886,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,725.089120,27.078884,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,945.784078,41.880117,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,961.108184,45.658821,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,954.057475,38.667887,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,966.477760,32.184914,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,968.927734,41.538520,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1194.970216,52.263055,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1206.930456,40.473791,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1191.256829,47.664080,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1194.059121,18.962334,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1213.534702,39.287720,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1430.050879,59.536745,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1452.860416,30.850590,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1434.282405,63.728396,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1436.353335,29.464803,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1430.976032,38.071471,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1680.578575,78.666458,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1673.221376,77.949640,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1678.155971,90.362575,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1710.038767,58.452044,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1672.837013,90.454580,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1917.155412,93.293446,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1923.717080,89.413399,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1925.239390,85.154985,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1908.180448,43.667048,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,1933.410694,88.004103,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2152.692259,98.148803,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2164.708644,117.285838,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2131.310127,36.803918,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2150.348029,84.266940,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2164.939477,67.500065,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2394.914735,120.307670,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2408.837879,109.457231,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2382.686341,96.291812,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2387.387543,56.435790,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",6,5,2403.478555,148.090337,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2.920357,0.171411,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,23.653153,1.249424,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,22.873053,0.614488,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,30.981621,0.434659,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,27.689101,1.463636,"ns/op",0,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,14.907849,0.696673,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,32.089812,1.873067,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,29.650687,1.368998,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,40.637983,0.298570,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,38.631929,1.235352,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,227.226110,11.314326,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,241.367522,13.163568,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,235.246265,10.737138,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,251.973914,3.654076,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,242.247966,12.534910,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,468.213501,18.788554,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,485.130068,21.943413,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,482.630379,16.784878,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,488.012759,7.489184,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,483.288429,5.297443,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,705.471481,28.200778,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,731.170390,4.028215,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,717.127396,34.639962,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,727.141744,19.776100,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,723.682137,26.221111,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,948.434096,44.579746,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,955.839174,43.609232,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,959.905672,35.735627,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,966.837940,18.103320,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,968.013286,37.642683,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1187.563027,63.791541,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1188.531489,42.926302,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1203.904000,45.343341,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1205.110105,44.324558,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1192.301459,56.874626,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1444.119243,32.347346,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1445.397593,66.289926,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1449.428410,74.036961,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1437.924748,40.009029,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1433.982236,36.624916,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1670.169731,71.919224,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1669.356403,129.853593,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1677.769708,82.783372,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1669.248379,28.241514,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1677.037976,66.110888,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1898.090140,97.896172,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1940.102769,71.264324,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1927.533347,72.031951,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1941.425397,96.668617,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,1918.866573,81.040254,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2156.801064,60.581186,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2158.363380,132.441377,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2148.760928,70.767891,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2152.905408,102.644564,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2171.585084,70.185853,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2390.783080,66.116803,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2395.122253,87.513388,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2382.989880,104.617163,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2400.671724,123.602401,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",6,5,2406.540936,122.074649,"ns/op",1000,reflection-sync
