"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,623.018122,13.931338,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,637.978084,15.944157,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,650.066428,10.991107,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,920.914810,2.659463,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,938.695224,2.905617,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,933.447799,2.814654,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,948.672983,10.202943,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,951.978294,19.965285,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1236.107610,25.180904,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1251.236186,3.709013,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1246.448439,3.619949,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1264.426852,13.584238,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1285.298684,6.905468,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1550.761688,29.104500,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1566.989380,21.133553,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1560.261309,21.823632,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1571.822064,8.812792,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1576.134874,41.616803,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1857.468899,4.428565,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1879.774919,36.598899,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1874.570496,38.995556,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1889.787500,48.158884,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,1884.082576,7.059573,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2169.899486,6.378166,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2186.770829,3.252446,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2189.447296,41.986272,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2202.461989,25.014631,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2203.343029,36.777820,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2483.256581,6.969385,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2500.258592,6.604020,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2495.122957,4.024093,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2522.696734,14.842895,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2519.060915,74.409529,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2802.323663,61.931628,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2819.196430,72.637378,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2806.632049,5.772242,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2835.649319,14.740339,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,2829.038309,43.913191,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,3115.004372,65.023935,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,3131.934143,62.476380,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,3127.187926,60.970340,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,3146.567985,10.645344,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",8,5,3126.175692,7.650972,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3.789703,0.006850,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1156.355303,30.035424,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,149.281992,2.537105,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1282.854544,15.010035,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,175.769642,10.435180,"ns/op",0,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,19.474618,0.073389,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1268.329728,12.591615,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,185.392465,0.981213,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1210.834835,19.994269,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,227.997879,6.157104,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,296.265136,0.965757,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1104.574158,2.985632,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1699.374375,22.631194,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1140.526472,15.634923,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1770.738510,14.427524,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,610.512708,11.915915,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1006.070075,8.555927,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3683.168811,15.542919,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,918.727738,3.407022,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3539.237292,31.676555,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,923.297318,19.747517,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1288.672601,25.715939,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,5831.117591,477.560005,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1318.066905,6.503811,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,5571.944635,57.220914,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1232.864213,6.047267,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1424.947478,34.928468,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,7414.400436,116.347130,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1459.438808,36.174405,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,7174.212286,55.315744,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1545.485978,4.403526,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1738.126922,4.518273,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,9228.615048,176.884612,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1941.027607,38.388445,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,8848.974053,149.103636,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,1857.761191,4.353300,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2055.819783,6.557429,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,10979.169694,646.290986,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2120.766856,4.077558,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,11421.792178,2045.867101,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2176.795275,41.848694,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2392.958372,8.494913,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,12125.322098,497.331416,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2385.045270,5.941351,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,11633.144855,102.176236,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2489.804415,34.391526,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2703.116213,36.138178,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,14304.638773,1784.586894,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2675.948690,9.172650,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,13171.357428,167.633259,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2794.452151,8.129196,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2984.579912,60.561419,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,17106.905341,8765.024837,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,2988.011385,82.100428,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,14493.602164,309.095187,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3108.195715,7.457173,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3297.822248,55.093531,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,17118.459188,200.921146,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,3338.702349,82.639422,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",8,5,17621.836976,2183.271725,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3.794100,0.010380,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,31.751669,0.074162,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,29.860017,0.120669,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,44.790515,0.952041,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,28.066839,0.520846,"ns/op",0,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,19.525206,0.450041,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,41.928039,0.084194,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,38.331090,0.098571,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,53.443966,0.666965,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,51.263406,0.419822,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,296.902525,3.975468,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,315.511029,4.395684,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,309.540518,4.666487,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,319.772169,1.298603,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,323.044166,0.925706,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,608.464652,1.779152,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,628.071597,12.513428,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,624.176111,14.640780,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,647.757398,15.739669,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,627.795793,2.589312,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,920.631338,1.359906,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,938.241830,1.577033,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,934.935156,13.963801,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,968.910834,20.488778,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,949.890768,14.549590,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1233.736269,4.882587,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1251.462147,4.832797,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1246.055717,4.771640,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1260.552112,5.499106,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1263.294415,28.049132,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1549.333024,31.245487,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1562.715427,5.570622,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1557.828201,2.832396,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1572.072797,5.497367,"ns/op",500,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1573.263003,6.893619,"ns/op",500,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1863.041193,26.699621,"ns/op",600,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1879.463940,27.120588,"ns/op",600,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1873.924978,42.283637,"ns/op",600,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1885.916771,8.580863,"ns/op",600,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,1882.945300,2.316548,"ns/op",600,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2169.743862,3.979419,"ns/op",700,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2196.993441,42.199335,"ns/op",700,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2187.583488,43.687935,"ns/op",700,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2199.488043,57.122395,"ns/op",700,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2198.705161,6.760156,"ns/op",700,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2481.336910,4.899042,"ns/op",800,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2499.180625,5.568781,"ns/op",800,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2499.581007,26.376585,"ns/op",800,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2525.583013,51.916175,"ns/op",800,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2571.382175,363.557754,"ns/op",800,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2795.896023,9.333752,"ns/op",900,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2810.686099,3.688037,"ns/op",900,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2807.554657,8.161686,"ns/op",900,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2823.675361,26.413413,"ns/op",900,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,2830.506764,60.632073,"ns/op",900,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3114.593163,57.543810,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3125.514081,4.462658,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3118.671282,9.478683,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3143.011606,7.121827,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",8,5,3132.186522,11.657166,"ns/op",1000,reflection-sync
