"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,876.549354,26.979311,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,537.850406,2.258244,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,844.312545,29.522176,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1554.585705,8.550045,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1678.819248,64.999996,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8706.318804,316.814645,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1677.057728,33.703740,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8524.177851,115.722515,"ns/op",1000,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1.903167,0.039839,"ns/op",0,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,15.107999,0.173444,"ns/op",0,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,14.954576,0.042373,"ns/op",0,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,18.262240,0.099677,"ns/op",0,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,58.427654,1.823773,"ns/op",0,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,9.770286,0.127761,"ns/op",10,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,20.709016,0.388142,"ns/op",10,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,19.195137,0.049993,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,23.810751,0.295165,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,22.139516,0.109475,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,148.375425,0.773903,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,157.456591,3.813439,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,155.103934,4.321298,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,166.196181,1.677460,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,159.507949,0.618970,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1555.977459,12.402639,"ns/op",1000,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1566.145333,10.916219,"ns/op",1000,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1565.196661,31.720521,"ns/op",1000,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1580.000737,45.943534,"ns/op",1000,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1571.681016,8.380964,"ns/op",1000,reflection-sync
